,url_host_name,sample_path,Month
472,eluniversitario.ues.edu.sv,/entrevista-con-el-dr-raul-moreno-docente-investigador-de-la-facultad-de-ciencias-economicas-de-la-ues-sobre-el-impacto-del-covid-19-en-la-economia-salvadorena/2014/,September
473,eluniversitario.ues.edu.sv,/entrevista-con-el-dr-raul-moreno-docente-investigador-de-la-facultad-de-ciencias-economicas-de-la-ues-sobre-el-impacto-del-covid-19-en-la-economia-salvadorena/2015/,September
474,eluniversitario.ues.edu.sv,/entrevista-con-el-dr-raul-moreno-docente-investigador-de-la-facultad-de-ciencias-economicas-de-la-ues-sobre-el-impacto-del-covid-19-en-la-economia-salvadorena/2016/,September
475,grup8.com,/es/actualidad-legal/medidas-economicas-y-fiscales-covid-19-19-de-marzo,March
476,grup8.com,/es/actualidad-legal/medidas-laborales-y-economicas-por-el-covid-19,March
477,www.elexpreso.co,/es/iblog/v/5850/medidas_para_mitigar_el_impacto_economico_del_covid_19_en_pereira_y_el_pais/,March
478,sagunto.portaldelcomerciante.com,/es/noticia/view/decreto-ley-12020-27-marzo-consell-medidas-urgentes-apoyo-economico-y-financiero-personas-trabajadoras-autonomas-caracter-tributario-y-simplificacion-administrativa-hacer-frente-impacto-covid19-2,May
479,www.eixoatlantico.com,/es/noticias/opinion/4483-impactos-economicos-y-vulnerabilidades-del-covid-19,March
480,www.eitb.eus,/es/noticias/sociedad/detalle/7134078/coronavirus-covid19-la-ciudadania-cree-impacto-economico-sera-duro/,October
481,diarioredes.com,/estudia-medidas-economicas-gcdmx-para-aminorar-impacto-financiero-por-covid-19/,May
482,es.statista.com,/estudio/71343/economic-impact-of-the-coronavirus-covid-19-pandemic/,September
483,es.statista.com,/estudio/72126/economic-impact-of-the-coronavirus-covid-19-in-italy/,September
484,es.statista.com,/estudio/72154/economic-impact-of-the-coronavirus-covid-19-in-france/,September
485,centerbeijing.yale.edu,/event/2020/05/economic-impact-under-covid-19-pandemic,October
486,esacentral.org.au,/event/42629/the-economic-impact-of-the-covid-19-epidemic-online-only,July
487,canwcc.ca,/event/canwcc-group-discussion-social-and-economic-impacts-of-the-covid-19-pandemic-2/,March
488,rotaryburlington.com,/event/economic-impact-on-covid-to-burlington---carla-nell/,July
489,events.ie.edu,/event/master-class-economic-impact-of-covid-for-undergrads,September
490,innovationwomen.com,/event/transform-series-the-economic-impact-of-covid-19/,May
491,aberj.com.br,/eventos/webinar-impacto-do-efeito-covid-19-na-esfera-economica-no-brasil-e-no-mundo/,July
492,www.coaa.ab.ca,/events/coaa-curt-webinar-economic-impacts-of-covid-19/,July
493,www.iod.gg,/events/event/iod-wednesday-webinar-series-how-model-economic-impact-covid-19,May
494,www.crystolenergy.com,/events/imf-mena-regional-economic-outlook-panel-discussion-on-the-impact-of-covid-19-and-oil-price-shocks-and-the-way-forward/,September
495,www.pmi-network.eu,/events/limpatto-dellemergenza-covid-19-sulle-pmi-aspetti-economici-e-finanziari/,October
496,wscadv.org,/events/moneytalk-economic-impact-of-covid-19-on-survivors/,October
497,www.csis.org,/events/online-event-global-economic-impact-covid-19-women,July
498,www.sant.ox.ac.uk,/events/regional-disparities-europe-economic-impact-covid-19,November
499,iium.edu.my,/events/show/the-socio-economic-impacts-of-covid-19-in-malaysia,September
500,fsi.stanford.edu,/events/social-and-economic-impact-covid-19-asia-and-beyond,October
501,www.ccifrance-ghana.com,/events/upcoming-events/e/event/webinarupdate-economic-impact-and-implications-of-covid-19-ghanas-perspective.html,May
502,wafp.net,/events/washington-physicians-for-social-responsibility-presents-covid-climate-and-economic-inequity-webinar/Mail,October
503,www.as-coa.org,/events/webex-health-and-economic-impacts-covid-19-latin-america-and-caribbean,July
504,www.cherryprofessional.co.uk,/events/webinar-sbas-economic-injury-disaster-loan-program-for-businesses-impacted-by-covid-19-learn-about-it-and-how-to-apply,October
505,www.justtherealnews.com,/exec-depts/justice-department/virginia-coronavirus-fraud-task-force-irs-ci-warn-of-potential-covid-19-economic-impact-payment-scams/,May
506,tamil.indianexpress.com,/explained/a-new-socioeconomic-impact-of-covid-19-survey-205489/,August
507,www.wilsoncenter.org,/external-link/covid-19-economic-slowdown-set-hit-nature-based-tourism-antarctica,October
508,fraserofallander.org,/fai-publications/fraser-economic-commentary/the-impact-of-covid-19-on-scottish-small-and-medium-sized-enterprises-smes-prognosis-and-policy-prescription/,July
509,lana.com,/faq/how-to-i-get-my-covid-economic-impact-payment-deposited-to-my-lana-bank-account/,May
510,ns.cnews.com.br,/fecomercio/noticias/148774/conheca_medidas_economicas_para_reduzir_impactos_do_covid-19_nas_empresas,August
511,www.afrik.biz,/feed-item/covid-19-massive-economic-crises-loom-%E2%80%93-cbn,March
512,managua.style,/feeds/items/te-contagiaste-de-la-covid-19-especialistas-explican-las-secuelas-fisicas-mentales-y-economicas-que-dejara-el-virus/,October
513,www.economist.com,/finance-and-economics/2020/03/02/americas-central-bank-acts-to-offset-the-impact-of-covid-19,May
514,aledeh.com,/finance-minister-cbn-governor-nnpc-gmd-brief-buhari-on-economic-impacts-of-covid-19-photos/,May
515,www.news.com.au,/finance/economy/rba-warns-fiscal-support-needed-to-limit-economic-impacts-of-covid19/news-story/81354579768eab9db0fe3d12c57ba30e,August
516,www.sify.com,/finance/social-media-can-help-gauge-economic-impact-of-covid-19-news-topnews-uekodwggicbec.html,May
517,iorma.com,/flash-survey-the-social-and-economic-impacts-of-the-covid-19-coronavirus-pandemic/,March
518,www.conferenceboard.ca,/focus-areas/canadian-economics/impact-of-covid-19-on-canadians-travel-plans,September
519,siepr.stanford.edu,/following-economic-impact-covid-19,October
520,lauranyro.net,/for-home-care-workers-covid-19-is-a-health-crisis-and-economic-one.html,October
521,lauranyro.net,/forget-covid-question-to-ask-is-rasode-mein-kaun-tha-rahul-gandhis-economic-lessons-trump-likes-cnn.html,October
522,events.jhu.edu,/form/the-economic-impacts-of-covid-19,September
523,arm.proz.com,/forum/poll_discussion/345292-poll_have_you_received_financial_support_from_your_government_due_to_the_covid_19_economic_crisis.html,October
524,multimedia.europarl.europa.eu,/fr/eu-measures-to-mitigate-social-and-economic-impact-of-covid-19-extracts-from-the-debate_I197684-V_v,October
525,www.fdu-rwanda.com,/fr/rwanda-aid-donors-should-ensure-money-to-mitigate-health-and-economic-impact-of-covid_19-is-not-bankrolling-rwandan-military-expeditions-in-the-drc/,May
526,www.un.org,/fr/un-coronavirus-communications-team/launch-report-socio-economic-impacts-covid-19,November
527,www.thedalleschronicle.com,/free_news/or-covid--task-force-proposes-economic-plan/article_6007b62c-6ba9-11ea-954d-63583656f550.html,July
528,www.ansa.it,/friuliveneziagiulia/notizie/2020/10/17/covid-fedriga-no-a-chiusure-delle-categorie-economiche_f73bcc2c-7559-4140-b601-5f5133340708.html,October
529,af.eureporter.co,/frontpage/2020/03/24/covid-19-pandemic-will-exacerbate-global-fragmentation-and-economic-freezing/,March
530,multimedia.europarl.europa.eu,/ga/eu-measures-to-mitigate-social-and-economic-impact-of-covid-19-extracts-from-the-debate_I197684-V_v,October
531,site.caes.uga.edu,/georgiaturf/2020/09/preliminary-economic-impact-of-covid-19-on-green-industry-sales-in-the-southeastern-u-s/,October
532,izzso.com,/global-economic-impact-of-covid-19/,September
533,covid19central.ca,/global-impact/2020/04/17/the-global-macroeconomic-impacts-of-covid-19-seven-scenarios/,July
534,mediaroom.iese.edu,/global-recession-almost-inevitable-new-report-on-world-economic-impact-of-covid-19/,November
535,technologymirror.com.ng,/going-digital-key-to-post-covid-19-economic-recovery-says-nitda/nitda-webinar-nile/,October
536,shortstorys.xyz,/good-news-on-covid-19-fuels-economic-optimism-and-remarkable-drop-in-unemployment-insurance-claims/,October
537,mediavidi.com,/gov-mike-dewine-discusses-reopening-ohio-economic-impact-of-covid-19-on-air-videos/imagejpg-20/,May
538,www.mgovernance.net,/government-establishes-covid-19-economic-support-secretariat-cess,October
539,arowanaco.com,/government-measures-to-counteract-the-economic-effects-of-novel-coronavirus-covid-19/dotr.gov.ph/55-dotrnews/1084-caap-miaa-to-defer-charges-for-take-off-landing-and-parking-fees-of-local-airlines-amid-covid-19-threat.html,March
540,arowanaco.com,/government-measures-to-counteract-the-economic-effects-of-novel-coronavirus-covid-19/lampiran2.hasil.gov.my/pdf/pdfborang/Borang_Permohonan_Penangguhan_Bayaran_Anggaran_Cukai_05032020_1.pdf,March
541,arowanaco.com,/government-measures-to-counteract-the-economic-effects-of-novel-coronavirus-covid-19/lampiran2.hasil.gov.my/pdf/pdfborang/Borang_Permohonan_Pindaan_Anggaran_Cukai_Pada_Bulan_Ke_3_Ansuran_Dalam_Tahun_2020_05032020_1.pdf,March
542,arowanaco.com,/government-measures-to-counteract-the-economic-effects-of-novel-coronavirus-covid-19/premier-dev.dpac.tas.gov.au/documents/FACT_SHEETS_-_STIMULUS_PACKAGES_Final-V2.0.pdf,March
543,arowanaco.com,/government-measures-to-counteract-the-economic-effects-of-novel-coronavirus-covid-19/premier-dev.dpac.tas.gov.au/documents/FACT_SHEETS_-_STIMULUS_PACKAGES_Final-V2.0.pdf%20target=,March
544,arowanaco.com,/government-measures-to-counteract-the-economic-effects-of-novel-coronavirus-covid-19/statements.qld.gov.au/Statement/2020/3/17/palaszczuk-government-offers-500m-in-loans-to-support-workers-in-businesses-affected-by-coronavirus,March
545,arowanaco.com,/government-measures-to-counteract-the-economic-effects-of-novel-coronavirus-covid-19/www.qrida.qld.gov.au/current-programs/covid-19-business-support/queensland-covid19-jobs-support-scheme,March
546,pebinhadeacucar.com.br,/governo-anuncia-medidas-economicas-contra-impactos-da-covid-19/,October
547,politisippi.com,/governor-tate-reeves-requests-economic-disaster-declaration-for-small-businesses-impacted-by-covid-19/,March
548,cocareer.com,/grubhub-and-major-cities-across-the-u-s-launch-economic-relief-effort-up-to-100-million-for-independent-restaurants-and-delivery-partners-impacted-by-covid-19/,October
549,www.haplegal.org,/happening/ssi-recipients-will-receive-automatic-covid-19-economic-impact-payments/,May
550,lachlansoper.com.au,/health-economic-impacts-of-covid-19-a-very-tough-moral-and-ethical-discussion/,October
551,247newsaroundtheworld.com,/health-news/second-national-covid-lockdown-would-crush-our-economic-recovery-and-could-take-decades-to-remedy/,October
552,abc7news.com,/health/covid-19-updates-imf-sees-worst-economic-downturn-since-great-depression/6092181/,October
553,abc7news.com,/health/covid-19-updates-imf-sees-worst-economic-downturn-since-great-depression/6095193/,October
554,www.firstpost.com,/health/finance-minister-nirmala-sitharaman-live-updates-coronavirus-outbreak-india-covid-19-economic-package-announcement-media-briefing-news-today-8190791.html,March
555,cla.umn.edu,/heller-hurwicz/news-events/news/tim-kehoe-economic-impact-covid-19,October
556,www.peelregion.ca,/help/covid-19-economic-response.asp,March
557,economictimes.indiatimes.com,/hindi/news/rajan-urges-government-to-invite-experts-to-deal-with-economic-impact-of-covid-19/articleshow/75005906.cms,May
558,www.texaspolicy.com,/hiring-the-formerly-incarcerated-can-help-the-whole-nation-emerge-from-the-economic-impact-of-covid-19/,November
559,english.aawsat.com,/home/article/2210946/morocco-central-bank-takes-measures-limit-economic-impact-covid-19,May
560,www.warwickri.gov,/home/news/despite-economic-impacts-covid-19-pandemic-mayor-solomon-announces-no-tax-increases,August
561,newsroom.transunion.hk,/hong-kong-consumer-credit-market-continues-to-cool-as-economic-impact-of-covid-19-persists/,September
562,www.lstconsultingusa.com,/how-an-intelligent-enterprise-must-navigate-the-economic-impact-of-covid-19,November
563,lauranyro.net,/how-covid-19-compounds-economic-damage-from-hurricane-laura.html,October
564,justartificialintelligence.com,/how-google-maps-is-using-ai-and-machine-learning-to-understand-post-covid-traffic-ai-meets-ml-economic-times/,October
565,blog.wowa.ca,/how-is-the-cmhc-helping-the-real-estate-market-deal-with-the-economic-impact-of-covid-19/,July
566,easycredit.com.sg,/how-singapore-is-coping-up-with-the-economic-impact-of-covid-19/,September
567,www.porto.pt,/http:/www.porto.pt/noticias/esta-aprovado-o-novo-pacote-de-medidas-economicas-para-fazer-face-ao-impacto-da-covid-19-,July
568,www.wolftheiss.com,/hu/knowledge/detail/serbia-government-measures-to-alleviate-the-economic-impact-of-the-covid-19-outbreak/,October
569,www.wolftheiss.com,/hu/knowledge/detail/serbia-new-state-support-measures-to-alleviate-the-economic-impact-of-the-covid-19-outbreak/,October
570,www.wortfm.org,/ian-coxhead-on-economic-impacts-of-covid-19/,October
571,www.sparklingbrandnew.com,/imf-executive-board-approves-us491-5-million-to-help-uganda-address-the-economic-impact-of-the-covid-19-pandemic/,May
572,afahpublishing.com,/imf-warns-of-unprecedented-health-and-economic-impact-of-covid-19-on-ssa/,November
573,www.globalnewlightofmyanmar.com,/immediate-loan-programme-to-ease-economic-impact-of-covid-19-on-industries/,September
574,www.hotstar.com,/in/tv/ted-connects-building-community-hope/s-2573/the-economic-impact-of-covid19/1260024825,May
575,entreletras.eu,/index.php/actualidad/1659-el-gobierno-moviliza-18-225-millones-de-euros-en-un-plan-de-medidas-economicas-para-mitigar-el-impacto-del-covid-19.html,July
576,carling.ca,/index.php/component/content/article/30-general-info/1252-canadas-covid-19-economic-response-plan-support-for-canadians-a-businesses-,March
577,m.ellitoral.com,/index.php/id_um/230243-coronavirus-en-argentina-el-gabinete-economico-y-social-se-reune-en-casa-rosada-medidas-de-prevencion-ante-el-covid19-nacionales.html,March
578,younglives-ethiopia.org,/index.php/index.php/news/covid-19-ethiopia-trends-measures-and-socio-economic-impacts,October
579,pacci.org,/index.php/news-events/pacci-news/item/876-economic-impact-of-the-covid-19-on-africa,September
580,www.whiteriverhealthsystem.com,/index.php/news/economic-impact-coronavirus-covid-19,November
581,mediavataar.com,/index.php/news/marketing/item/14886-economic-impact-of-covid-19,May
582,jointsdgfund.org,/index.php/programme/reaping-demographic-dividend-and-managing-socio-economic-impact-covid-19-applying,November
583,ceps.coopercenter.org,/index.php/publications/covid-19-economic-and-tax-revenue-impacts,May
584,m.telegraphindia.com,/india/covid-19-economic-package-centre-a-scrooge-with-cash-transfers/cid/1773165,July
585,www.aircraftinteriorsinternational.com,/industry-opinion/the-economic-impact-of-covid-19-travel-bans.html,September
586,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-cabinets-IR23.htm,May
587,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-ceilings-IR51.htm,May
588,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-countertops-IR20.htm,May
589,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-decorative-tile-IR52.htm,May
590,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-gaskets-seals-IR55.htm,May
591,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-abrasives-IR53.htm,May
592,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-acoustic-insulation-IR40.htm,May
593,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-buses-IR50.htm,May
594,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-cement-IR62.htm,May
595,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-cement-concrete-additives-IR61.htm,May
596,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-construction-aggregates-IR58.htm,May
597,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-construction-machinery-IR49.htm,May
598,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-corrugated-boxes-IR27.htm,May
599,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-drywall-IR39.htm,May
600,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-electric-motors-IR60.htm,May
601,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-electric-power-transmission-distribution-equipment-IR63.htm,May
602,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-fiber-cement-IR46.htm,May
603,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-filters-IR56.htm,May
604,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-foamed-plastic-insulation-IR34.htm,May
605,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-food-processing-machinery-IR29.htm,May
606,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-gaskets-seals-IR36.htm,May
607,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-industrial-fasteners-IR37.htm,May
608,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-industrial-oem-insulation-IR26.htm,May
609,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-industrial-valves-IR41.htm,May
610,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-machine-tools-IR54.htm,May
611,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-major-household-appliances-IR19.htm,May
612,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-material-handling-equipment-IR47.htm,May
613,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-membrane-separation-technologies-IR65.htm,May
614,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-packaging-machinery-IR44.htm,May
615,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-pressure-sensitive-tapes-IR25.htm,May
616,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-protective-packaging-IR21.htm,May
617,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-refractories-IR33.htm,May
618,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-silicones-IR68.htm,May
619,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-global-windows-doors-IR31.htm,May
620,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-insulation-IR45.htm,May
621,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-landscaping-products-IR64.htm,May
622,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-moulding-trim-IR22.htm,May
623,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-outdoor-furniture-grills-IR28.htm,May
624,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-siding-IR43.htm,May
625,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-specialty-films-IR57.htm,May
626,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-stretch-shrink-film-IR59.htm,May
627,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-us-hvac-equipment-IR35.htm,May
628,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-us-industrial-fasteners-IR24.htm,May
629,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-us-liquid-silicone-rubber-IR67.htm,May
630,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-windows-doors-IR42.htm,May
631,www.freedoniagroup.com,/industry-study/covid-19-economic-impact-report-wood-competitive-decking-IR32.htm,May
632,www.freedoniagroup.com,/industry-study/covid-19-global-economic-impact-march-2020-update-IR16.htm,May
633,www.freedoniagroup.com,/industry-study/covid-19-us-economic-impact-march-2020-update-IR15.htm,May
634,insurancenewsnet.com,/innarticle/economic-impact-of-covid-19-threatens-insurance-portfolios,July
635,www.amwins.com,/insights/article/webinar-covid-19-economic-impact-and-future-outlook_5.20,May
636,www.conferenceboard.ca,/insights/blogs/can-canada-weather-the-economic-ravages-of-covid-19,March
637,www.conferenceboard.ca,/insights/blogs/most-vulnerable-to-be-hardest-hit-by-the-covid-19-economic-downturn,March
638,www.affordablemallorca.com,/insights/covid-19-economic-impact-and-silver-lining,May
639,beirnewealth.com,/insights/economic-impact-of-covid-19-3-next-steps-for-those-struggling-financially,October
640,thesuite.pwc.com,/insights/japans-tax-measures-for-businesses-to-mitigate-the-economic-impact-of-covid-19,May
641,institute.jpmorganchase.com,/institute/research/household-income-spending/potential-economic-impacts-of-covid-19-on-families-small-businesses-communities,October
642,impact.jpmorganchase.com,/institute/research/small-business/the-economic-impacts-of-covid-19-on-small-business,July
643,ipa.org.au,/ipa-today/ipa-covid-19-economic-update-25-march-2020,July
644,blogs.bath.ac.uk,/iprblog/2020/07/06/the-macro-and-regional-economic-impacts-of-covid-19-and-policy-responses/,September
645,www.independent.ie,/irish-news/politics/varadkar-warns-of-potential-waves-of-deaths-due-to-health-and-economic-impacts-linked-to-covid-19-39535971.html,September
646,m.jpost.com,/israel-news/natl-economic-council-chairman-poor-are-least-impacted-by-covid-poverty-643176,October
647,multimedia.europarl.europa.eu,/it/eu-measures-to-mitigate-social-and-economic-impact-of-covid-19-extracts-from-the-debate_I197684-V_v,October
648,www.china-italy.it,/it/webinar-assessing-covid-19-economic-impacts-china-implications-global-business-27-maggio,May
649,www.hipcamp.com,/journal/hosting/economic-relief-for-hosts-impacted-by-covid-19/,November
650,investinginwomen.asia,/knowledge/shared-responsibility-global-solidarity-responding-socio-economic-impacts-covid-19/,May
651,www.thelasallenetwork.com,/lasalle-network-blog/global-economic-impact-covid-19/,July
652,waliberal.org.au,/latest-news/the-government-must-give-wa-businesses-contracts-and-help-the-private-sector-lead-wa-out-of-the-covid-19-economic-disaster/,July
653,www.libelium.com,/libeliumworld/urgent-control-of-air-pollution-to-reduce-economic-and-social-impact-of-covid-19/,October
654,www.yukonpartycaucus.ca,/liberals_oppose_committee_to_address_economic_impacts_of_covid_19,November
655,www.eisf.eu,/library/the-global-macroeconomic-impacts-of-covid-19-seven-scenarios/,July
656,www.themercury.com.au,/lifestyle/whos-getting-julys-750-covid19-economic-support-payment/news-story/a3c2e6c069422f4569912ae1ee679a90,July
657,elcomercio-elcomercio-prod.cdn.arcpublishing.com,/lima/bono-380-soles-por-cuarentena-conoce-aqui-si-eres-beneficiario-del-subsidio-economico-donde-cuando-y-como-retirarlo-coronavirus-peru-link-pagina-oficial-midis-yo-me-quedo-en-casa-covid-19-estado-de-emergencia-banco-de-la-nacion-cuarentena-nndc-noticia/,March
658,investingmatters.co.za,/little-long-term-economic-impact-from-covid-19/,July
659,www.illawarragreens.org.au,/live_music_to_be_included_as_part_of_the_post_covid_19_economic_stimulus_for_wollongong,July
660,rockypoint360.com,/local-fishermen-and-the-economic-impact-of-covid-19/,May
661,cseinstitute.org,/making-ends-meet-the-economic-impact-of-covid-19-on-victimization-by-sex-traffickers-and-sex-buyers/,July
662,www.coronaviral.org,/manufacturing/port-of-oakland-officials-wary-of-long-term-economic-impacts-of-covid-19-66628244,February
663,powerfutureslab.co.za,/media-publications/news-articles/new-coal-and-nuclear-power-proposals-undermine-prospects-of-a-post-covid-19-economic-recovery/download,October
664,www.frontier-economics.com,/media/3867/frontier-economics_assessing-the-impact-of-covid-19-on-the-water-sector_april-2020.pdf,November
665,www.iseas.edu.sg,/media/commentaries/assessing-the-economic-impacts-of-covid-19-on-asean/,August
666,experianplc-uat.mslgroup.london,/media/news/2020/experian-offers-free-macroeconomic-scenario-forecasting-webinar-with-initial-insights-from-the-impact-of-covid-19/,July
667,www.iseas.edu.sg,/media/op-eds/assessing-the-economic-impacts-of-covid-19-on-asean-countries-an-op-ed-by-jayant-menon-in-east-asia-forum/,August
668,occ.ca,/mediareleases/ontario-cannabis-policy-council-calls-for-cannabis-sector-to-be-included-in-covid-19-economic-relief-packages/www.cogeco.ca,March
669,www.circuloverde.cl,/medidas-economicas-de-emergencia-por-el-impacto-del-covid-19-anunciadas-por-el-gobierno/,March
670,www.arquitectosdecadiz.com,/medidas-urgentes-del-gobierno-de-espana-para-responder-al-impacto-economico-del-covid-19/,March
671,webtv.un.org,/meetings-events/human-rights-council/www.ohchr.org/EN/watch/unece-press-conference-socio-economic-impacts-of-covid-19-geneva-27-april-2020/6153371016001/,November
672,sts.org,/meetings/calendar-of-events/sts-summer-series-economic-impact-covid-and-implications-future-cardiothoracic-surgery,July
673,www.lainformacion.com,/mercados-y-bolsas/bolsa-ibex-35-caidas-por-los-efectos-economicos-de-covid-19/6545592,March
674,lauranyro.net,/middle-market-business-index-shows-long-term-economic-impact-of-covid-19.html,October
675,michellejanning.com,/more/walla-walla-community-projects/washington-state-health-economic-and-care-work-impacts-of-covid-19/,November
676,multimedia.europarl.europa.eu,/mt/eu-measures-to-mitigate-social-and-economic-impact-of-covid-19-extracts-from-the-debate_I197684-V_v,October
677,wapmon.xyz,/music/covid-19-economic-impact,October
678,www.euniceooi.com,/mw-property-news/2020/3/186799/economical-impact-of-covid-19-will-be-limited-kena,March
679,iium.edu.my,/my/events/show/the-socio-economic-impacts-of-covid-19-in-malaysia,September
680,www.diariodesuzano.com.br,/nacional/bolsonaro-anuncia-medidas-economicas-contra-impactos-da-covid-19/52956/,May
681,www.app.com.pk,/national/national/germany-backs-pak-efforts-to-mitigate-socioeconomic-impacts-of-covid-19-envoy/,September
682,www.postdator.com,/new-credit-relief-measures-to-mitigate-the-economic-impact-of-covid-19-bank-of-uganda/,October
683,www.redmannlaw.com,/new-orleans-coronavirus-lawyer/the-economic-impacts-of-covid-19/,March
684,104.237.150.195,/news-analysis-and-views/economic-impact-of-covid-19,July
685,www.unicnairobi.org,/news-and-events/launch-of-report-on-socio-economic-impacts-of-covid-19/,October
686,www.lgnz.co.nz,/news-and-media/2020-media-releases/focused-spending-needed-to-combat-economic-impacts-of-covid-19/,October
687,www.washtenawdentalsociety.org,/news-ce-events/news-publications/news-detail/2020/05/07/hpi-releases-webinar-on-economic-impact-of-covid-19,July
688,www.hamilton-consulting.com,/news-clip/utilities-beginning-to-see-the-load-impacts-of-covid-19-as-economic-shutdown-widens/,March
689,www.qatar-tribune.com,/news-details/id/193123/-qatar-takes-slew-of-measures-to-address-social-and-economic-impact-of-covid-19-,October
690,unitetheunion.org,/news-events/news/2020/july/job-losses-at-reach-another-example-of-economic-impact-of-covid-19-says-unite/,October
691,www.pacci.org,/news-events/pacci-news/item/876-economic-impact-of-the-covid-19-on-africa,September
692,www.myerson.co.uk,/news-insights-and-events/corporate-insolvency-and-governance-act-2020-managing-the-economic-impact-of-covid-19-on-business,October
693,www.gmchamber.co.uk,/news-opinions/quarterly-economic-survey-shows-unprecedented-impact-of-covid-19/,November
694,www.asiaglobalinstitute.hku.hk,/news-post/global-economic-impacts-of-covid-19,July
695,www.prnewswire.com,/news-releases/economical-impact-of-the-coronavirus-covid-19-pandemic-2020-assessment-and-outlook-301058560.html,May
696,www.prnewswire.com,/news-releases/global-filters-market-report-2020-with-global-industry-sales-estimates-to-2023-in-light-of-economic-impact-of-covid-19-301062850.html,May
697,www.prnewswire.com,/news-releases/grubhub-and-major-cities-across-the-us-launch-economic-relief-effort-up-to-100-million-for-independent-restaurants-and-delivery-partners-impacted-by-covid-19-301022993,September
698,www.prnewswire.com,/news-releases/new-research-highlights-disparity-of-economic-educational-and-social-impact-of-covid-19-based-on-race-gender-and-income-301061003.html,May
699,www.prnewswire.com,/news-releases/new-survey-highlights-economic-impact-of-covid-19-on-facilities-providing-non-emergency-care-in-pennsylvania-301060101.html,May
700,www.prnewswire.com,/news-releases/sba-to-make-economic-injury-disaster-loans-available-to-us-agricultural-businesses-impacted-by-covid-19-pandemic-301052050.html,May
701,www.commerce.wa.gov,/news-releases/u-s-small-business-administration-disaster-assistance-now-available-to-all-washington-small-businesses-economically-impacted-by-covid-19/,July
702,www.prnewswire.com,/news-releases/united-ways-ask-families-across-louisiana-to-complete-important-survey-to-assess-economic-impact-of-covid-19-301058979.html,May
703,www.diabetesselfmanagement.com,/news-research/2020/08/17/survey-shows-severe-economic-impact-of-covid-19-on-people-with-diabetes,September
704,www.forexfactory.com,/news/1016712-charts-the-economic-impact-of-covid-19-in-the/hit,September
705,www.bvca.ca,/news/134-canada-revenue-agency-helping-canadians-with-the-economic-impact-of-the-covid-19-pandemic,November
706,saicb.co.za,/news/2020/covid-19-economic-fallout-sees-rise-in-walking-dead-insurance-scams,October
707,foodindustry.asia,/news/2020/fia-and-oxford-economics-report-finds-the-impact-of-covid-19-on-asias-food-trade-to-be-minimum-at-present,July
